Index,Snore_Data,RED,IR
7106,13186,23234,27662
7107,15885,23230,27667
7108,522,23233,27669
7109,-22599,23234,27669
7110,-3072,23230,27682
7111,-3449,23238,27681
7112,10857,23236,27691
7113,-4528,23239,27702
7114,-4421,23243,27707
7115,-6553,23246,27711
7116,8217,23244,27711
7117,-4696,23241,27717
7118,-1427,23251,27715
7119,-10504,23239,27709
7120,-3478,23243,27706
7121,-15352,23240,27701
7122,9452,23241,27698
7123,-5603,23237,27695
7124,-2544,23239,27694
7125,-1344,23239,27694
7126,10742,23239,27695
7127,-24199,23244,27697
7128,-3109,23240,27695
7129,6204,23246,27703
7130,-7087,23242,27704
7131,340,23250,27710
7132,-2347,23248,27722
7133,-1503,23257,27725
7134,4784,23256,27732
7135,-12122,23255,27734
7136,23077,23263,27741
7137,7264,23263,27746
7138,31967,23260,27755
7139,17066,23270,27761
7140,25660,23270,27768
7141,-13582,23270,27772
7142,-9386,23273,27778
7143,-16807,23281,27786
7144,-4448,23278,27789
7145,8705,23281,27798
7146,7742,23286,27801
7147,13354,23287,27804
7148,-7563,23290,27818
7149,-14685,23288,27818
7150,-2369,23294,27819
7151,-9082,23292,27824
7152,-12382,23296,27828
7153,-2882,23297,27834
7154,-2053,23302,27834
7155,-7936,23302,27841
7156,-15062,23303,27844
7157,-788,23306,27848
7158,19014,23302,27853
7159,18790,23307,27853
7160,4048,23309,27865
7161,-163,23310,27866
7162,562,23310,27871
7163,257,23311,27879
7164,-947,23318,27881
7165,-5765,23319,27885
7166,-1703,23323,27889
7167,7136,23316,27893
7168,-2786,23314,27881
7169,-1859,23309,27866
7170,-3665,23292,27825
7171,-364,23273,27786
7172,7306,23260,27742
7173,-435,23248,27706
7174,-1603,23235,27677
7175,-5100,23226,27648
7176,10857,23219,27625
7177,-4528,23212,27619
7178,-4421,23212,27615
7179,-6553,23213,27608
7180,8217,23211,27619
7181,-4696,23213,27618
7182,-1427,23216,27630
7183,-10504,23218,27633
7184,-3478,23229,27642
7185,-15352,23222,27644
7186,9452,23224,27643
7187,-5603,23224,27648
7188,-2544,23228,27653
7189,-1344,23225,27656
7190,10742,23229,27658
7191,-24199,23233,27660
7192,29142,23229,27668
7193,-20202,23235,27675
7194,-13154,23241,27682
7195,-18390,23245,27688
7196,-8282,23243,27697
7197,-30917,23248,27701
7198,-8105,23249,27694
7199,-1086,23247,27696
7200,11164,23248,27699
7201,4263,23239,27690
7202,4071,23242,27684
7203,8227,23238,27683
7204,-17300,23238,27682
7205,-3414,23238,27678
7206,3098,23239,27676
7207,-11002,23237,27681
7208,-3488,23235,27683
7209,1548,23239,27691
7210,6036,23246,27691
7211,-3239,23245,27694
7212,4037,23249,27698
7213,1698,23247,27701
7214,-443,23249,27705
7215,1146,23253,27720
7216,-2707,23251,27724
7217,-4299,23258,27733
7218,-1443,23260,27738
7219,-455,23261,27742
7220,-2435,23262,27748
7221,-5039,23266,27757
7222,-1697,23268,27763
7223,-2839,23277,27758
7224,7826,23276,27776
7225,341,23278,27778
7226,-13371,23279,27783
7227,-2083,23283,27793
7228,-8516,23284,27798
7229,-11512,23289,27798
7230,9790,23284,27806
7231,3003,23289,27808
7232,-16115,23293,27820
7233,-13906,23294,27814
7234,2458,23295,27825
7235,21561,23301,27828
7236,17553,23301,27830
7237,5202,23296,27829
7238,1698,23301,27838
7239,3433,23307,27836
7240,2688,23300,27842
7241,-1821,23309,27847
7242,-5759,23308,27852
7243,7779,23311,27858
7244,11591,23311,27854
7245,389,23316,27862
7246,-5267,23314,27869
7247,-2434,23319,27876
7248,11053,23319,27880
7249,8558,23322,27879
7250,-1398,23318,27890
7251,-3373,23329,27896
7252,5555,23326,27896
7253,6901,23326,27893
7254,3034,23313,27877
7255,570,23304,27844
7256,8651,23286,27798
7257,-5274,23271,27760
7258,-2586,23262,27730
7259,-8199,23248,27693
7260,-4948,23230,27664
7261,5126,23229,27649
7262,10132,23224,27636
7263,-3113,23221,27626
7264,-5831,23214,27631
7265,-9661,23225,27634
7266,6925,23227,27634
7267,9027,23224,27647
7268,-12497,23233,27658
7269,839,23236,27663
7270,-6029,23239,27672
7271,27889,23244,27678
7272,6027,23242,27681
7273,25367,23249,27690
7274,31373,23245,27694
7275,-9651,23252,27701
7276,-19938,23255,27707
7277,-4284,23256,27708
7278,-20525,23259,27723
7279,22911,23259,27729
7280,7147,23264,27737
7281,19712,23265,27739
7282,-9915,23262,27734
7283,-22759,23262,27734
7284,5093,23264,27730
7285,-1684,23257,27719
7286,-8716,23253,27716
7287,15540,23258,27712
7288,-837,23251,27703
7289,-5300,23250,27702
7290,-12799,23254,27702
7291,-2273,23249,27700
7292,22476,23253,27700
7293,18907,23252,27706
7294,6270,23252,27704
7295,2569,23258,27711
7296,-5505,23260,27716
7297,1607,23260,27719
7298,5276,23264,27729
7299,-4628,23264,27731
7300,4079,23264,27737
7301,5471,23275,27737
7302,1166,23277,27746
7303,-2957,23273,27754
7304,1761,23278,27761
7305,7473,23280,27761
7306,1250,23280,27773
7307,5123,23283,27780
7308,3135,23283,27782
7309,2598,23292,27788
7310,4995,23292,27797
7311,7879,23292,27797
7312,4646,23296,27808
7313,3807,23295,27807
7314,9181,23299,27808
7315,11085,23298,27816
7316,6216,23300,27822
7317,4061,23305,27826
7318,10763,23303,27825
7319,7959,23304,27835
7320,-2152,23310,27836
7321,-3750,23310,27843
7322,-5080,23309,27849
7323,1053,23314,27851
7324,376,23316,27857
7325,-6923,23320,27864
7326,-6403,23321,27869
7327,-2800,23320,27866
7328,2060,23322,27872
7329,4709,23318,27853
7330,-2235,23306,27838
7331,-1081,23295,27801
7332,-905,23279,27761
7333,1757,23265,27726
7334,1329,23255,27693
7335,-5997,23246,27665
7336,-6756,23237,27641
7337,-4490,23232,27625
7338,-4643,23224,27612
7339,-5686,23222,27607
7340,-5603,23220,27609
7341,-5197,23223,27610
7342,-2409,23228,27616
7343,-6912,23232,27632
7344,-4452,23237,27635
7345,-1487,23237,27643
7346,-139,23239,27647
7347,-2127,23243,27651
7348,909,23245,27657
7349,-1244,23244,27657
7350,-6295,23249,27661
7351,-732,23241,27666
7352,5977,23249,27680
7353,1122,23253,27679
7354,7923,23255,27690
7355,7984,23262,27693
7356,5555,23259,27704
7357,1314,23265,27707
7358,1708,23259,27711
7359,4733,23262,27712
7360,7354,23265,27702
7361,-2827,23257,27699
7362,2388,23257,27698
7363,11040,23252,27689
7364,20158,23252,27680
7365,26387,23253,27685
7366,18315,23248,27684
7367,-29730,23251,27689
7368,-5855,23251,27682
7369,-15294,23251,27690
7370,-4792,23258,27699
7371,-8370,23256,27693
7372,12839,23262,27710
7373,7745,23261,27708
7374,16679,23265,27717
7375,-2375,23271,27731
7376,-12272,23274,27738
7377,5584,23279,27739
7378,-7558,23277,27744
7379,-9250,23288,27752
7380,9299,23287,27762
7381,-1870,23285,27766
7382,-8891,23289,27779
7383,-16312,23296,27781
7384,-6495,23290,27788
7385,14491,23298,27791
7386,14084,23304,27793
7387,5356,23301,27803
7388,-542,23306,27813
7389,-8618,23305,27816
7390,-6578,23308,27816
7391,-4714,23311,27831
7392,-10513,23313,27833
7393,-3597,23313,27831
7394,-4142,23317,27839
7395,-5672,23313,27846
7396,-7712,23316,27845
7397,-6581,23316,27848
7398,1609,23322,27855
7399,3618,23320,27855
7400,3658,23323,27857
7401,1330,23329,27871
7402,-25,23324,27870
7403,9089,23327,27872
7404,4917,23328,27883
7405,2196,23337,27891
7406,6453,23337,27890
7407,8789,23338,27900
7408,3169,23343,27903
7409,5899,23347,27906
7410,4052,23344,27905
7411,6744,23342,27900
7412,9903,23330,27872
7413,4924,23314,27831
7414,6210,23297,27779
7415,1019,23280,27738
7416,3470,23265,27702
7417,3048,23255,27670
7418,2170,23242,27646
7419,1728,23239,27625
7420,22,23232,27607
7421,5043,23227,27603
7422,8535,23227,27599
7423,4776,23229,27608
7424,2899,23236,27608
7425,3256,23232,27615
7426,6383,23238,27619
7427,8209,23243,27632
7428,2723,23239,27631
7429,6307,23241,27639
7430,6795,23249,27638
7431,1830,23246,27644
7432,4087,23240,27640
7433,-4533,23247,27637
7434,11106,23243,27642
7435,-8481,23248,27645
7436,12994,23250,27649
7437,650,23247,27665
7438,-1299,23253,27670
7439,-2310,23259,27672
7440,6293,23257,27676
7441,291,23264,27685
7442,12668,23261,27682
7443,-979,23264,27679
7444,5842,23258,27678
7445,-1703,23255,27671
7446,-5038,23257,27671
7447,816,23252,27669
7448,-4837,23253,27664
7449,-2003,23253,27664
7450,-8315,23253,27663
7451,-5794,23254,27666
7452,-2810,23251,27672
7453,-2122,23256,27670
7454,-2044,23256,27675
7455,-5964,23262,27684
7456,-4195,23261,27681
7457,-1001,23265,27694
7458,264,23266,27695
7459,-4298,23268,27703
7460,-5452,23270,27708
7461,-4753,23275,27721
7462,1368,23280,27722
7463,-8256,23282,27730
7464,-6240,23288,27743
7465,-4548,23283,27743
7466,-2681,23288,27758
7467,-3911,23297,27755
7468,-2795,23294,27766
7469,-4993,23296,27770
7470,339,23302,27779
7471,-661,23304,27781
7472,-3709,23304,27788
7473,-3291,23304,27794
7474,-2945,23311,27794
7475,-2264,23310,27799
7476,-19,23308,27806
7477,-5636,23308,27810
7478,-5587,23313,27815
7479,-6738,23317,27823
7480,-3397,23310,27817
7481,843,23319,27832
7482,1237,23321,27832
7483,3034,23322,27840
7484,1866,23323,27842
7485,-62,23322,27842
7486,542,23331,27853
7487,-1038,23327,27858
7488,-3256,23331,27858
7489,-578,23333,27862
7490,-1585,23335,27867
7491,-233,23338,27870
7492,-3228,23336,27879
7493,-1172,23339,27881
7494,3189,23341,27893
7495,3711,23346,27899
7496,1312,23347,27903
7497,2098,23351,27912
7498,4093,23352,27912
7499,2407,23354,27916
7500,6437,23348,27903
7501,442,23342,27880
7502,2015,23325,27837
7503,7217,23301,27790
7504,9043,23287,27754
7505,-1367,23276,27712
7506,-2296,23258,27682
7507,-1383,23255,27661
7508,3446,23250,27643
7509,1687,23242,27625
7510,3550,23245,27620
7511,3131,23242,27622
7512,-4413,23249,27630
7513,-394,23249,27628
7514,-4485,23249,27646
7515,-9275,23256,27654
7516,-5872,23259,27663
7517,-8126,23260,27669
7518,-7739,23262,27673
7519,-10073,23262,27681
7520,-13048,23273,27678
7521,-7813,23263,27685
7522,-12839,23274,27689
7523,-8240,23269,27689
7524,-9345,23276,27693
7525,-11635,23274,27710
7526,-4789,23280,27710
7527,-10305,23281,27715
7528,-15084,23280,27726
7529,-8453,23285,27722
7530,-5898,23285,27722
7531,-11115,23278,27716
7532,-9261,23277,27715
7533,-12168,23278,27712
7534,-8810,23275,27702
7535,-7953,23268,27697
7536,-10301,23272,27699
7537,-9053,23277,27695
7538,-10196,23274,27698
7539,-8889,23275,27696
7540,-9019,23280,27702
7541,-13138,23279,27705
7542,-10963,23278,27707
7543,-5566,23277,27718
7544,-1852,23282,27718
7545,-4641,23283,27729
7546,-2759,23286,27730
7547,-3612,23286,27743
7548,480,23294,27749
7549,189,23299,27751
7550,-2899,23295,27760
7551,-5478,23296,27767
7552,-4881,23305,27774
7553,-984,23303,27779
7554,752,23307,27785
7555,-1218,23310,27793
7556,-1749,23317,27794
7557,-5255,23311,27801
7558,-4738,23319,27814
7559,-7972,23323,27817
7560,-10581,23327,27823
7561,-7956,23322,27819
7562,-6811,23325,27834
7563,-7763,23325,27836
7564,-9737,23332,27842
7565,-10773,23332,27847
7566,-9921,23332,27845
7567,-7912,23332,27853
7568,-7689,23333,27859
7569,-8073,23340,27865
7570,-7377,23339,27862
7571,-6760,23341,27867
7572,-4686,23343,27870
7573,-9520,23336,27870
7574,-8575,23344,27878
7575,-10310,23349,27881
7576,-7299,23344,27886
7577,-10075,23348,27890
7578,-8162,23351,27898
7579,-6259,23355,27895
7580,-4829,23355,27906
7581,-7423,23358,27907
7582,-9681,23362,27919
7583,-10862,23362,27921
7584,1020,23362,27923
7585,-4374,23362,27921
7586,-11234,23354,27901
7587,-10124,23340,27867
7588,-5222,23328,27822
7589,-2091,23307,27782
7590,-404,23294,27746
7591,-2051,23287,27708
7592,-6297,23277,27686
7593,-4800,23265,27667
7594,-6019,23260,27653
7595,-4305,23260,27646
7596,-5785,23260,27644
7597,-5554,23258,27648
7598,-4918,23260,27659
7599,-5378,23268,27665
7600,-4751,23272,27672
7601,-5542,23269,27679
7602,-6426,23274,27689
7603,-6000,23280,27693
7604,-6590,23277,27702
7605,-5624,23277,27706
7606,-5913,23277,27709
7607,-3735,23284,27716
7608,3324,23284,27717
7609,3673,23285,27717
7610,3028,23291,27731
7611,4352,23291,27741
7612,6109,23293,27741
7613,5241,23298,27752
7614,5078,23301,27749
7615,4681,23297,27751
7616,4597,23301,27753
7617,5042,23291,27742
7618,4799,23295,27737
7619,7660,23286,27731
7620,8653,23289,27732
7621,5543,23285,27727
7622,3913,23288,27725
7623,5176,23286,27725
7624,4973,23287,27725
7625,6861,23287,27730
7626,6296,23292,27733
7627,5964,23290,27735
7628,6454,23290,27740
7629,5914,23297,27745
7630,5372,23298,27752
7631,3257,23299,27763
7632,3487,23309,27767
7633,3170,23307,27777
7634,3857,23307,27775
7635,2368,23312,27788
7636,2564,23315,27797
7637,2185,23317,27799
7638,702,23314,27806
7639,2007,23324,27818
7640,3471,23326,27816
7641,3383,23325,27823
7642,4037,23330,27832
7643,4295,23332,27840
7644,2573,23336,27843
7645,3687,23339,27850
7646,2538,23334,27852
7647,4557,23345,27861
7648,4355,23342,27862
7649,2822,23341,27872
7650,3148,23351,27873
7651,4301,23346,27873
7652,4590,23346,27882
7653,4463,23345,27882
7654,4153,23347,27883
7655,3206,23354,27894
7656,4141,23351,27893
7657,2435,23358,27898
7658,1089,23352,27891
7659,1888,23357,27905
7660,917,23353,27905
7661,825,23365,27912
7662,241,23362,27916
7663,-782,23364,27924
7664,-201,23365,27924
7665,336,23369,27940
7666,-1469,23376,27946
7667,-3453,23374,27947
7668,-2398,23378,27941
7669,-2812,23364,27926
7670,-3042,23352,27893
7671,-4179,23335,27840
7672,-3148,23317,27802
7673,-5419,23304,27758
7674,-6245,23291,27731
7675,-5084,23278,27700
7676,-7537,23271,27677
7677,-6841,23266,27664
7678,-7009,23257,27648
7679,-7343,23259,27648
7680,-8681,23265,27647
7681,-8819,23262,27646
7682,-8781,23261,27656
7683,-8138,23267,27657
7684,-8685,23270,27664
7685,-6456,23264,27672
7686,-7821,23272,27674
7687,-7234,23274,27678
7688,-2707,23271,27681
7689,-1674,23278,27681
7690,-3107,23271,27682
7691,-1073,23278,27683
7692,-3300,23276,27685
7693,193,23275,27692
7694,-2933,23280,27704
7695,3369,23281,27702
7696,-5347,23286,27717
7697,10561,23289,27724
7698,2183,23290,27719
7699,-10829,23290,27726
7700,16430,23287,27724
7701,13062,23286,27720
7702,-1359,23291,27714
7703,-7022,23287,27713
7704,3658,23281,27712
7705,4267,23283,27706
7706,3165,23277,27705
7707,2824,23284,27702
7708,4113,23279,27707
7709,3506,23287,27711
7710,3121,23286,27708
7711,2880,23283,27714
7712,3111,23290,27721
7713,2962,23287,27723
7714,4190,23293,27726
7715,4045,23294,27736
7716,2636,23300,27739
7717,1722,23295,27749
7718,1988,23304,27758
7719,2665,23310,27758
7720,3477,23306,27770
7721,3489,23310,27773
7722,3133,23310,27780
7723,2657,23314,27787
7724,3645,23320,27791
7725,3521,23320,27800
7726,2569,23321,27805
7727,2995,23326,27813
7728,2180,23326,27813
7729,1489,23325,27825
7730,-453,23332,27827
7731,1161,23335,27835
7732,1433,23335,27833
7733,363,23333,27845
7734,1276,23338,27846
7735,867,23340,27849
7736,3217,23337,27857
7737,3926,23342,27850
7738,5217,23336,27860
7739,5142,23346,27862
7740,5600,23347,27869
7741,4450,23339,27873
7742,5091,23348,27876
7743,4165,23349,27880
7744,3383,23351,27880
7745,161,23352,27886
7746,-473,23359,27890
7747,-314,23360,27903
7748,-1168,23356,27901
7749,-2047,23359,27911
7750,-2567,23368,27917
7751,-1946,23365,27923
7752,-2707,23365,27923
7753,-1674,23364,27916
7754,-3107,23358,27894
7755,-1073,23340,27857
7756,-3300,23319,27818
7757,193,23306,27768
7758,-2933,23295,27732
7759,3369,23277,27705
7760,-5347,23273,27676
7761,10561,23266,27656
7762,2183,23265,27646
7763,-10829,23259,27637
7764,16430,23257,27637
7765,13062,23260,27638
7766,-1359,23260,27650
7767,-7022,23263,27660
7768,10067,23266,27662
7769,12930,23271,27673
7770,13131,23269,27677
7771,7176,23268,27677
7772,5194,23273,27682
7773,140,23275,27686
7774,6614,23270,27686
7775,13179,23276,27691
7776,10696,23275,27690
7777,4114,23278,27699
7778,6199,23283,27709
7779,11949,23285,27717
7780,9804,23292,27726
7781,6854,23288,27724
7782,4994,23291,27733
7783,4686,23291,27725
7784,1412,23295,27730
7785,3276,23287,27726
7786,2584,23290,27724
7787,1967,23286,27720
7788,2088,23282,27715
7789,2241,23288,27716
7790,1170,23277,27705
7791,1753,23282,27711
7792,1133,23286,27714
7793,-1216,23281,27709
7794,-99,23282,27716
7795,779,23286,27719
7796,397,23285,27724
7797,-448,23289,27730
7798,-1076,23292,27734
7799,-1570,23292,27736
7800,-2670,23290,27746
7801,-2429,23297,27756
7802,-2367,23306,27764
7803,-2658,23300,27766
7804,-2013,23303,27775
7805,-2431,23309,27770
7806,-2737,23314,27788
7807,-3245,23313,27789
7808,-2643,23311,27789
7809,-2402,23319,27799
7810,-3889,23318,27814
7811,-3870,23320,27814
7812,-3639,23321,27814
7813,-3025,23326,27824
7814,-2940,23332,27825
7815,-1791,23329,27829
7816,-2074,23330,27828
7817,-1976,23340,27843
7818,-1132,23332,27838
7819,-574,23332,27845
7820,-747,23337,27845
7821,-1008,23340,27848
7822,-1373,23332,27852
7823,-588,23338,27855
7824,-567,23345,27862
7825,729,23344,27870
7826,868,23348,27873
7827,806,23350,27874
7828,1297,23349,27877
7829,1099,23352,27884
7830,397,23357,27890
7831,1160,23355,27893
7832,529,23360,27899
7833,-1459,23355,27901
7834,-2357,23354,27904
7835,-2209,23352,27884
7836,-2775,23336,27858
7837,-3638,23323,27820
7838,-4090,23308,27781
7839,-4212,23299,27745
7840,-3711,23277,27711
7841,-2414,23271,27692
7842,-2452,23267,27667
7843,-2705,23262,27654
7844,-1046,23255,27647
7845,-27,23256,27641
7846,1185,23257,27642
7847,1807,23260,27647
7848,1412,23258,27654
7849,3276,23266,27664
7850,2584,23271,27671
7851,1967,23270,27673
7852,2088,23269,27684
7853,2241,23276,27687
7854,1170,23272,27692
7855,1753,23278,27690
7856,1133,23276,27693
7857,-1216,23278,27698
7858,-99,23279,27705
7859,779,23285,27717
7860,397,23292,27713
7861,-448,23290,27727
7862,-1076,23289,27734
7863,-1570,23292,27739
7864,-1815,23294,27732
7865,-2475,23291,27736
7866,-930,23285,27730
7867,-1793,23285,27726
7868,-1847,23286,27720
7869,-1839,23275,27715
7870,-1551,23280,27714
7871,-2223,23279,27709
7872,-2132,23280,27715
7873,-1816,23285,27706
7874,-2922,23279,27710
7875,-2326,23283,27716
7876,-2837,23286,27723
7877,-2413,23284,27721
7878,-1668,23288,27730
7879,-1985,23294,27735
7880,3579,23296,27740
7881,1179,23292,27748
7882,1896,23299,27755
7883,110,23305,27762
7884,320,23304,27768
7885,213,23305,27778
7886,674,23305,27779
7887,2323,23310,27785
7888,3260,23315,27792
7889,2304,23313,27800
7890,2871,23320,27806
7891,3087,23323,27811
7892,3065,23318,27819
7893,3687,23322,27828
7894,2553,23329,27832
7895,2573,23330,27834
7896,-6129,23330,27838
7897,-5956,23329,27847
7898,-6142,23330,27849
7899,-6584,23334,27849
7900,-6835,23334,27855
7901,-7101,23339,27860
7902,-7632,23338,27863
7903,-7543,23340,27869
7904,-7203,23340,27864
7905,-7378,23342,27875
7906,-7587,23343,27875
7907,-7715,23342,27876
7908,-6476,23350,27887
7909,-6567,23350,27890
7910,-5314,23353,27893
7911,-3687,23350,27900
7912,-2562,23357,27905
7913,-2707,23357,27914
7914,-4001,23362,27916
7915,-3515,23361,27914
7916,-2993,23362,27906
7917,-2391,23354,27884
7918,-2162,23334,27850
7919,-2068,23319,27810
7920,-1687,23301,27775
7921,-1333,23290,27735
7922,-2039,23280,27703
7923,-882,23266,27683
7924,-493,23263,27657
7925,-684,23256,27645
7926,222,23250,27633
7927,-164,23252,27631
7928,295,23253,27636
7929,751,23250,27636
7930,1280,23260,27645
7931,2084,23255,27648
7932,2521,23259,27657
7933,802,23260,27661
7934,970,23260,27666
7935,961,23260,27665
7936,-699,23264,27670
7937,257,23257,27667
7938,-510,23260,27674
7939,31,23263,27672
7940,119,23263,27670
7941,-484,23262,27682
7942,264,23273,27692
7943,350,23275,27699
7944,-183,23272,27699
7945,-1367,23280,27715
7946,-402,23280,27717
7947,-1147,23284,27718
7948,-2447,23277,27718
7949,-1855,23282,27714
7950,-685,23281,27713
7951,-111,23276,27710
7952,1544,23276,27709
7953,1282,23278,27705
7954,2095,23279,27706
7955,1299,23276,27708
7956,493,23276,27708
7957,1584,23278,27710
7958,1475,23280,27709
7959,1452,23278,27711
7960,2154,23281,27721
7961,3032,23280,27717
7962,2753,23280,27726
7963,2453,23283,27733
7964,2687,23286,27736
7965,2603,23294,27748
7966,2229,23285,27743
7967,3125,23296,27755
7968,4478,23299,27766
7969,5171,23300,27770
7970,5208,23301,27770
7971,5568,23306,27783
7972,5624,23307,27785
7973,6162,23311,27790
7974,6183,23303,27800
7975,4900,23316,27796
7976,-4699,23312,27803
7977,-4981,23315,27811
7978,-3959,23318,27815
7979,-3225,23317,27822
7980,-2659,23324,27818
7981,-1691,23318,27818
7982,-811,23319,27830
7983,-2949,23322,27830
7984,-615,23323,27835
7985,504,23325,27838
7986,-449,23322,27841
7987,-2211,23323,27840
7988,-2538,23326,27843
7989,-3180,23333,27847
7990,-1160,23330,27851
7991,-555,23331,27857
7992,-549,23333,27860
7993,-836,23333,27867
7994,-2377,23336,27876
7995,-1523,23346,27875
7996,-1281,23341,27880
7997,-2727,23344,27889
7998,-1154,23344,27885
7999,-1753,23349,27889
8000,-1434,23345,27870
8001,-1442,23327,27847
8002,128,23316,27822
8003,39,23302,27777
8004,377,23285,27744
8005,584,23278,27714
8006,1710,23267,27689
8007,770,23258,27672
8008,549,23250,27655
8009,1428,23252,27647
8010,2250,23247,27642
8011,2526,23249,27648
8012,3772,23248,27651
8013,4691,23260,27659
8014,4394,23258,27666
8015,4235,23259,27674
8016,1695,23263,27677
8017,1097,23265,27688
8018,1205,23273,27685
8019,950,23266,27688
8020,472,23271,27696
8021,1883,23272,27697
8022,2935,23276,27702
8023,2822,23278,27710
8024,4327,23284,27715
8025,3646,23284,27728
8026,3007,23278,27739
8027,4859,23283,27735
8028,4251,23287,27737
8029,4246,23282,27736
8030,6438,23282,27734
8031,4933,23281,27728
8032,2278,23282,27722
8033,4177,23277,27718
8034,2698,23268,27714
8035,2748,23272,27709
8036,1401,23274,27709
8037,972,23270,27710
8038,-20,23277,27711
8039,962,23277,27705
8040,396,23275,27713
8041,1288,23278,27713
8042,1130,23279,27721
8043,-334,23282,27727
8044,-215,23282,27735
8045,-1745,23290,27744
8046,-812,23288,27747
8047,-874,23293,27757
8048,-1225,23291,27761
8049,1729,23294,27763
8050,-1497,23299,27773
8051,-2443,23303,27783
8052,371,23301,27783
8053,117,23304,27791
8054,-2733,23306,27799
8055,-753,23304,27799
8056,-3472,23309,27806
8057,-3349,23311,27808
8058,58,23314,27818
8059,-3167,23314,27819
8060,-3525,23315,27829
8061,-2921,23320,27829
8062,-3632,23319,27834
8063,-5223,23319,27836
8064,-5254,23322,27840
8065,-5851,23322,27841
8066,-5961,23321,27847
8067,-6031,23326,27849
8068,-6081,23325,27848
8069,-4141,23326,27859
8070,-4757,23328,27858
8071,-4729,23330,27860
8072,1354,23331,27868
8073,500,23337,27876
8074,639,23340,27881
8075,122,23339,27883
8076,-912,23345,27890
8077,-781,23343,27897
8078,-145,23346,27909
8079,-2690,23350,27902
8080,47,23351,27900
8081,-712,23339,27880
8082,-1213,23327,27846
8083,1747,23306,27806
8084,1409,23303,27774
8085,-469,23283,27742
8086,-936,23267,27706
8087,-1075,23259,27685
8088,2713,23257,27670
8089,1144,23247,27656
8090,1279,23246,27652
8091,1515,23247,27645
8092,533,23246,27646
8093,1119,23246,27647
8094,2130,23250,27655
8095,-557,23257,27657
8096,2317,23249,27661
8097,890,23254,27662
8098,-811,23251,27662
8099,1173,23259,27669
8100,1500,23256,27658
8101,2013,23253,27664
8102,4227,23248,27662
8103,810,23254,27668
8104,1083,23252,27673
8105,3655,23249,27666
8106,2359,23252,27670
8107,2076,23256,27683
8108,837,23254,27682
8109,1100,23257,27686
8110,0,23260,27695
8111,-1267,23256,27686
8112,-474,23254,27684
8113,-2151,23258,27681
8114,-1284,23251,27677
8115,348,23249,27674
8116,-924,23249,27679
8117,-529,23249,27673
8118,-460,23251,27669
8119,-1492,23248,27666
8120,-6850,23249,27668
8121,-5239,23256,27669
8122,-5337,23251,27669
8123,-4397,23253,27670
8124,-4798,23252,27676
8125,-3671,23256,27673
8126,-5212,23250,27674
8127,-5993,23260,27687
8128,-4726,23256,27684
8129,-3640,23259,27695
8130,-3000,23257,27700
8131,-2040,23263,27708
8132,-735,23259,27709
8133,-1834,23264,27712
8134,510,23269,27725
8135,1280,23268,27719
8136,-571,23273,27737
8137,3394,23272,27734
8138,3784,23277,27740
8139,455,23281,27742
8140,1919,23280,27748
8141,498,23283,27746
8142,1392,23281,27756
8143,3059,23282,27760
8144,1865,23284,27767
8145,2427,23285,27767
8146,1174,23294,27775
8147,706,23287,27771
8148,1279,23294,27784
8149,-1145,23296,27787
8150,1386,23296,27786
8151,2305,23297,27798
8152,2107,23297,27797
8153,2921,23298,27806
8154,3223,23302,27815
8155,4773,23308,27813
8156,2715,23305,27818
8157,2897,23307,27825
8158,4155,23310,27829
8159,4088,23308,27841
8160,5691,23316,27846
8161,5504,23321,27847
8162,3392,23317,27860
8163,3992,23323,27862
8164,5897,23331,27871
8165,3933,23327,27872
8166,5309,23329,27872
8167,3411,23320,27858
8168,-1948,23313,27835
8169,-2360,23299,27794
8170,-1671,23282,27759
8171,30,23269,27733
8172,6,23260,27692
8173,1798,23249,27670
8174,-1201,23238,27649
8175,-486,23236,27631
8176,-670,23226,27611
8177,-1521,23223,27613
8178,-1467,23224,27606
8179,-3261,23217,27607
8180,-2611,23230,27615
8181,-2880,23226,27620
8182,-3722,23230,27619
8183,-1508,23229,27620
8184,-2543,23228,27625
8185,-3485,23226,27628
8186,-2287,23231,27621
8187,-1949,23235,27630
8188,-1422,23231,27631
8189,-1546,23228,27626
8190,-111,23231,27628
8191,765,23237,27631
8192,-1771,23233,27639
8193,1465,23235,27645
8194,622,23240,27649
8195,-2078,23245,27654
8196,-1350,23245,27660
8197,-503,23243,27666
8198,-1320,23245,27662
8199,243,23244,27663
8200,-2239,23243,27663
8201,-2036,23244,27660
8202,591,23244,27652
8203,955,23243,27657
8204,2337,23239,27652
8205,2013,23242,27655
8206,1847,23242,27651
8207,1191,23237,27659
8208,733,23241,27658
8209,1757,23247,27660
8210,1323,23249,27664
8211,2726,23249,27672
8212,875,23248,27679
8213,717,23247,27686
8214,3434,23256,27687
8215,4964,23254,27690
8216,-2691,23257,27696
8217,-2301,23257,27701
8218,-4889,23261,27712
8219,-1670,23261,27716
8220,-5678,23264,27723
8221,-707,23269,27734
8222,-2276,23267,27732
8223,1164,23275,27748
8224,-1904,23275,27747
8225,-1164,23282,27760
8226,-1360,23280,27765
8227,47,23280,27766
8228,-453,23285,27776
8229,-267,23289,27783
8230,-66,23288,27784
8231,2744,23288,27788
8232,2496,23286,27794
8233,2349,23291,27799
8234,624,23292,27805
8235,1418,23297,27809
8236,5000,23301,27813
