Index,Snore_Data,RED,IR
2320,-3227,26836.0,29724.0
2321,867,26836.0,29721.0
2322,1274,26832.0,29716.0
2323,-9979,26831.0,29717.0
2324,-13952,26828.0,29707.0
2325,-16070,26829.0,29700.0
2326,-12739,26829.0,29704.0
2327,-16453,26821.0,29692.0
2328,-18922,26818.0,29691.0
2329,-15884,26822.0,29684.0
2330,-14107,26827.0,29686.0
2331,-10311,26816.0,29682.0
2332,-6181,26818.0,29684.0
2333,-8471,26818.0,29686.0
2334,-6258,26814.0,29685.0
2335,-5335,26826.0,29687.0
2336,-2904,26823.0,29695.0
2337,-1230,26822.0,29694.0
2338,-2486,26819.0,29694.0
2339,323,26818.0,29689.0
2340,1567,26818.0,29688.0
2341,-2274,26824.0,29691.0
2342,-5758,26818.0,29692.0
2343,-3381,26818.0,29687.0
2344,-5074,26812.0,29686.0
2345,-5848,26820.0,29689.0
2346,-5676,26823.0,29683.0
2347,-5235,26827.0,29690.0
2348,-4293,26817.0,29691.0
2349,-1853,26819.0,29694.0
2350,-2753,26822.0,29697.0
2351,859,26823.0,29696.0
2352,179,26824.0,29704.0
2353,-2013,26824.0,29704.0
2354,-3646,26829.0,29707.0
2355,-4666,26827.0,29703.0
2356,-7966,26828.0,29708.0
2357,-6034,26830.0,29709.0
2358,-3229,26826.0,29715.0
2359,10,26822.0,29724.0
2360,-956,26827.0,29724.0
2361,-3603,26829.0,29721.0
2362,-2782,26834.0,29727.0
2363,-3028,26829.0,29731.0
2364,3516,26836.0,29734.0
2365,-65,26831.0,29736.0
2366,-1420,26839.0,29737.0
2367,-1698,26843.0,29742.0
2368,-2990,26842.0,29739.0
2369,-3576,26838.0,29747.0
2370,-1502,26840.0,29748.0
2371,-63,26848.0,29754.0
2372,634,26845.0,29755.0
2373,6657,26843.0,29760.0
2374,6388,26849.0,29765.0
2375,4917,26846.0,29769.0
2376,8961,26852.0,29768.0
2377,6667,26852.0,29770.0
2378,2756,26856.0,29775.0
2379,5236,26855.0,29775.0
2380,2713,26852.0,29783.0
2381,3448,26863.0,29786.0
2382,2992,26856.0,29788.0
2383,667,26857.0,29795.0
2384,619,26858.0,29798.0
2385,-1484,26868.0,29801.0
2386,-819,26863.0,29808.0
2387,-2192,26869.0,29809.0
2388,-3983,26872.0,29816.0
2389,-4277,26863.0,29818.0
2390,-2183,26872.0,29821.0
2391,-2892,26869.0,29824.0
2392,-1166,26872.0,29832.0
2393,2232,26872.0,29830.0
2394,926,26873.0,29834.0
2395,1563,26879.0,29845.0
2396,2350,26877.0,29847.0
2397,1363,26875.0,29853.0
2398,-2740,26879.0,29852.0
2399,-7412,26885.0,29856.0
2400,-7350,26882.0,29858.0
2401,432,26888.0,29860.0
2402,-7278,26891.0,29868.0
2403,-8793,26889.0,29867.0
2404,-6966,26890.0,29876.0
2405,-7826,26890.0,29882.0
2406,-10729,26895.0,29883.0
2407,-4785,26892.0,29887.0
2408,-7651,26895.0,29890.0
2409,-4172,26899.0,29898.0
2410,-3820,26902.0,29903.0
2411,-3422,26902.0,29906.0
2412,-3660,26904.0,29908.0
2413,-4825,26901.0,29910.0
2414,-637,26907.0,29921.0
2415,2500,26909.0,29917.0
2416,554,26906.0,29920.0
2417,3104,26896.0,29913.0
2418,3896,26899.0,29898.0
2419,1137,26893.0,29888.0
2420,2425,26887.0,29870.0
2421,-207,26878.0,29860.0
2422,-486,26877.0,29841.0
2423,-2241,26874.0,29826.0
2424,-3277,26868.0,29820.0
2425,-6582,26868.0,29814.0
2426,-5345,26862.0,29809.0
2427,-5110,26863.0,29804.0
2428,-6833,26862.0,29808.0
2429,-3767,26859.0,29806.0
2430,-511,26860.0,29805.0
2431,1164,26861.0,29807.0
2432,-437,26858.0,29806.0
2433,-817,26861.0,29803.0
2434,3796,26856.0,29795.0
2435,-1993,26856.0,29796.0
2436,-5611,26851.0,29793.0
2437,-3911,26855.0,29788.0
2438,-5446,26851.0,29786.0
2439,-5783,26846.0,29780.0
2440,-10953,26851.0,29776.0
2441,-11837,26849.0,29782.0
2442,-10720,26850.0,29778.0
2443,-10390,26852.0,29779.0
2444,-9122,26846.0,29781.0
2445,-10193,26848.0,29788.0
2446,-7735,26846.0,29789.0
2447,-8127,26851.0,29782.0
2448,-7015,26854.0,29780.0
2449,-4781,26853.0,29786.0
2450,-7683,26845.0,29785.0
2451,-6425,26849.0,29782.0
2452,-5541,26849.0,29779.0
2453,-7564,26845.0,29777.0
2454,3001,26854.0,29779.0
2455,336,26846.0,29781.0
2456,-2949,26847.0,29783.0
2457,1643,26849.0,29783.0
2458,2782,26852.0,29780.0
2459,1438,26849.0,29784.0
2460,-2324,26851.0,29784.0
2461,-619,26850.0,29792.0
2462,1429,26849.0,29790.0
2463,1827,26850.0,29793.0
2464,1688,26854.0,29796.0
2465,798,26857.0,29799.0
2466,2581,26855.0,29799.0
2467,4133,26855.0,29803.0
2468,1056,26858.0,29803.0
2469,-3205,26859.0,29805.0
2470,-4057,26859.0,29812.0
2471,-5934,26862.0,29819.0
2472,-7183,26860.0,29816.0
2473,-4087,26857.0,29818.0
2474,-4272,26863.0,29820.0
2475,-6168,26864.0,29826.0
2476,-4313,26862.0,29828.0
2477,-2216,26866.0,29828.0
2478,-3845,26866.0,29830.0
2479,-7255,26872.0,29829.0
2480,-4760,26870.0,29840.0
2481,-6261,26868.0,29841.0
2482,-4820,26868.0,29844.0
2483,-5076,26874.0,29845.0
2484,-6376,26872.0,29847.0
2485,-7666,26872.0,29851.0
2486,-6572,26876.0,29856.0
2487,-3872,26870.0,29860.0
2488,-6031,26876.0,29860.0
2489,-3116,26882.0,29862.0
2490,-4321,26881.0,29866.0
2491,-2848,26881.0,29870.0
2492,-2207,26882.0,29874.0
2493,-8740,26888.0,29881.0
2494,-9344,26888.0,29878.0
2495,-6210,26885.0,29885.0
2496,-3461,26886.0,29887.0
2497,-3376,26887.0,29892.0
2498,-2752,26894.0,29892.0
2499,559,26892.0,29901.0
2500,-2890,26893.0,29902.0
2501,-5277,26891.0,29911.0
2502,-5770,26897.0,29906.0
2503,-4360,26898.0,29909.0
2504,-4586,26901.0,29913.0
2505,-3745,26902.0,29920.0
2506,-3655,26900.0,29925.0
2507,-1698,26895.0,29929.0
2508,-3877,26902.0,29929.0
2509,-1336,26906.0,29940.0
2510,-2556,26901.0,29939.0
2511,-1288,26904.0,29946.0
2512,66,26911.0,29946.0
2513,-4592,26913.0,29949.0
2514,-1529,26914.0,29953.0
2515,-4264,26916.0,29960.0
2516,-1573,26913.0,29960.0
2517,-2816,26913.0,29965.0
2518,-3855,26922.0,29967.0
2519,-5273,26920.0,29972.0
2520,-8200,26917.0,29974.0
2521,-7324,26914.0,29970.0
2522,-11494,26918.0,29962.0
2523,-8348,26908.0,29958.0
2524,-10324,26904.0,29941.0
2525,-13915,26902.0,29927.0
2526,-14185,26899.0,29914.0
2527,-11648,26896.0,29898.0
2528,-15415,26893.0,29898.0
2529,-15779,26888.0,29894.0
2530,-12467,26880.0,29883.0
2531,-14461,26889.0,29884.0
2532,-12029,26891.0,29883.0
2533,-11255,26884.0,29884.0
2534,-11322,26880.0,29883.0
2535,-13600,26885.0,29884.0
2536,-10856,26886.0,29888.0
2537,-10230,26886.0,29889.0
2538,-12766,26884.0,29882.0
2539,-9641,26882.0,29878.0
2540,-9196,26885.0,29880.0
2541,-5545,26880.0,29872.0
2542,-4721,26880.0,29874.0
2543,-3822,26882.0,29872.0
2544,-6024,26878.0,29871.0
2545,-5455,26879.0,29877.0
2546,-5092,26881.0,29881.0
2547,-2649,26880.0,29881.0
2548,-5390,26881.0,29886.0
2549,-4645,26882.0,29881.0
2550,1562,26881.0,29885.0
2551,2278,26884.0,29887.0
2552,85,26884.0,29880.0
2553,-603,26880.0,29875.0
2554,-140,26883.0,29876.0
2555,1407,26876.0,29872.0
2556,1187,26880.0,29871.0
2557,-767,26877.0,29869.0
2558,2392,26873.0,29869.0
2559,5568,26877.0,29871.0
2560,6149,26878.0,29873.0
2561,1586,26873.0,29873.0
2562,1456,26874.0,29874.0
2563,1139,26878.0,29876.0
2564,1212,26884.0,29880.0
2565,-1206,26882.0,29885.0
2566,-5770,26879.0,29876.0
2567,-4360,26879.0,29884.0
2568,-4586,26885.0,29885.0
2569,-3745,26882.0,29895.0
2570,-3655,26885.0,29891.0
2571,-1698,26887.0,29894.0
2572,-3877,26889.0,29897.0
2573,-1336,26889.0,29905.0
2574,-2556,26887.0,29904.0
2575,-1288,26888.0,29902.0
2576,66,26892.0,29910.0
2577,-4592,26892.0,29915.0
2578,-1529,26892.0,29910.0
2579,-4264,26890.0,29917.0
2580,-1573,26898.0,29921.0
2581,-2816,26892.0,29919.0
2582,-2772,26898.0,29922.0
2583,-4203,26898.0,29924.0
2584,-682,26899.0,29930.0
2585,-1557,26897.0,29928.0
2586,-6201,26897.0,29933.0
2587,-3291,26894.0,29935.0
2588,-4364,26897.0,29939.0
2589,-5394,26896.0,29942.0
2590,-1732,26903.0,29941.0
2591,-2005,26902.0,29945.0
2592,-2027,26909.0,29952.0
2593,-3484,26904.0,29954.0
2594,-6275,26907.0,29955.0
2595,-3576,26907.0,29954.0
2596,-1624,26910.0,29960.0
2597,-2118,26912.0,29962.0
2598,-3786,26910.0,29967.0
2599,-1246,26911.0,29971.0
2600,-5557,26913.0,29971.0
2601,-226,26915.0,29976.0
2602,-867,26918.0,29983.0
2603,617,26913.0,29980.0
2604,826,26916.0,29981.0
2605,106,26917.0,29983.0
2606,2579,26922.0,29991.0
2607,1350,26922.0,29995.0
2608,-489,26922.0,29997.0
2609,1082,26921.0,29998.0
2610,3387,26927.0,30005.0
2611,6538,26929.0,30005.0
2612,6625,26927.0,30014.0
2613,8415,26925.0,30016.0
2614,-6271,26929.0,30022.0
2615,-2182,26933.0,30021.0
2616,-6685,26932.0,30028.0
2617,-5738,26932.0,30033.0
2618,-6626,26931.0,30028.0
2619,-8284,26932.0,30020.0
2620,-7663,26930.0,30014.0
2621,-6526,26926.0,29997.0
2622,-4317,26919.0,29990.0
2623,-948,26909.0,29973.0
2624,680,26906.0,29958.0
2625,795,26903.0,29947.0
2626,2174,26903.0,29929.0
2627,3165,26892.0,29927.0
2628,4940,26891.0,29921.0
2629,4129,26888.0,29914.0
2630,5381,26893.0,29917.0
2631,3710,26890.0,29912.0
2632,2456,26885.0,29910.0
2633,1794,26889.0,29909.0
2634,-787,26887.0,29910.0
2635,-2922,26888.0,29903.0
2636,-3867,26889.0,29903.0
2637,-2279,26883.0,29901.0
2638,2863,26879.0,29897.0
2639,3298,26879.0,29888.0
2640,5439,26883.0,29881.0
2641,4559,26882.0,29886.0
2642,2312,26876.0,29883.0
2643,3267,26874.0,29875.0
2644,-1362,26875.0,29874.0
2645,1737,26879.0,29875.0
2646,-236,26873.0,29878.0
2647,-1849,26872.0,29877.0
2648,-4022,26873.0,29879.0
2649,-1639,26872.0,29882.0
2650,-348,26872.0,29875.0
2651,1063,26874.0,29871.0
2652,-579,26869.0,29873.0
2653,-1486,26869.0,29870.0
2654,-2295,26869.0,29869.0
2655,-872,26872.0,29865.0
2656,-1977,26875.0,29863.0
2657,-2247,26866.0,29866.0
2658,-1127,26867.0,29870.0
2659,-3810,26873.0,29869.0
2660,-3973,26872.0,29867.0
2661,-6665,26872.0,29869.0
2662,-10667,26874.0,29870.0
2663,-10081,26872.0,29874.0
2664,-11946,26874.0,29870.0
2665,-11851,26877.0,29874.0
2666,-14715,26876.0,29876.0
2667,-15091,26875.0,29879.0
2668,-17548,26871.0,29879.0
2669,-16633,26873.0,29881.0
2670,-17001,26878.0,29886.0
2671,-14598,26882.0,29891.0
2672,-11721,26876.0,29895.0
2673,-12441,26880.0,29896.0
2674,-10987,26880.0,29898.0
2675,-9175,26882.0,29898.0
2676,-12185,26884.0,29899.0
2677,-14201,26887.0,29904.0
2678,-14766,26882.0,29903.0
2679,-17781,26881.0,29911.0
2680,-13942,26885.0,29911.0
2681,-19446,26887.0,29910.0
2682,-16313,26889.0,29915.0
2683,-15353,26887.0,29915.0
2684,-16583,26885.0,29921.0
2685,-16438,26893.0,29924.0
2686,-13904,26895.0,29924.0
2687,-11777,26895.0,29927.0
2688,-6818,26891.0,29927.0
2689,-7243,26891.0,29935.0
2690,-8850,26895.0,29941.0
2691,-4787,26899.0,29942.0
2692,-6187,26902.0,29941.0
2693,-6429,26902.0,29942.0
2694,1512,26901.0,29942.0
2695,6777,26897.0,29949.0
2696,3448,26905.0,29951.0
2697,5320,26903.0,29956.0
2698,1401,26900.0,29958.0
2699,6821,26903.0,29962.0
2700,8111,26905.0,29961.0
2701,3431,26908.0,29966.0
2702,5253,26905.0,29971.0
2703,6249,26912.0,29971.0
2704,9901,26914.0,29974.0
2705,6848,26913.0,29980.0
2706,5705,26917.0,29984.0
2707,751,26916.0,29987.0
2708,7838,26914.0,29989.0
2709,9241,26913.0,29990.0
2710,-640,26916.0,29996.0
2711,-1900,26924.0,30003.0
2712,-1730,26920.0,30003.0
2713,3745,26919.0,30009.0
2714,-1110,26925.0,30007.0
2715,1546,26923.0,30012.0
2716,-2161,26927.0,30017.0
2717,3732,26929.0,30018.0
2718,6394,26926.0,30027.0
2719,4482,26929.0,30024.0
2720,4494,26928.0,30029.0
2721,5692,26935.0,30033.0
2722,4753,26933.0,30038.0
2723,3369,26934.0,30048.0
2724,1364,26941.0,30046.0
2725,-1683,26940.0,30051.0
2726,-227,26941.0,30049.0
2727,-7553,26940.0,30048.0
2728,-7115,26935.0,30044.0
2729,-5810,26936.0,30027.0
2730,-4627,26932.0,30019.0
2731,-5034,26921.0,30005.0
2732,-2858,26914.0,29982.0
2733,-4535,26910.0,29965.0
2734,-6182,26905.0,29951.0
2735,-9770,26898.0,29940.0
2736,-12099,26890.0,29922.0
2737,-12714,26893.0,29918.0
2738,-11212,26890.0,29912.0
2739,-14659,26889.0,29918.0
2740,-15004,26891.0,29912.0
2741,-13018,26886.0,29915.0
2742,11038,26892.0,29911.0
2743,10000,26890.0,29907.0
2744,13932,26883.0,29905.0
2745,12803,26884.0,29901.0
2746,15732,26883.0,29897.0
2747,9670,26883.0,29895.0
2748,11553,26881.0,29886.0
2749,12182,26875.0,29881.0
2750,7845,26873.0,29878.0
2751,5600,26872.0,29870.0
2752,4640,26876.0,29870.0
2753,5267,26873.0,29873.0
2754,700,26866.0,29870.0
2755,2989,26870.0,29868.0
2756,-243,26870.0,29867.0
2757,2733,26873.0,29867.0
2758,1032,26869.0,29876.0
2759,3335,26867.0,29868.0
2760,3466,26871.0,29872.0
2761,8111,26868.0,29867.0
2762,4144,26864.0,29866.0
2763,5146,26869.0,29861.0
2764,-591,26873.0,29860.0
2765,5417,26865.0,29866.0
2766,1306,26867.0,29861.0
2767,-518,26863.0,29854.0
2768,1548,26868.0,29856.0
2769,5001,26870.0,29853.0
2770,282,26863.0,29858.0
2771,502,26863.0,29857.0
2772,1765,26867.0,29861.0
2773,-970,26868.0,29858.0
2774,5875,26871.0,29864.0
2775,3917,26871.0,29871.0
2776,5849,26867.0,29870.0
2777,3350,26868.0,29872.0
2778,6514,26871.0,29871.0
2779,4177,26876.0,29872.0
2780,6804,26873.0,29882.0
2781,3293,26867.0,29888.0
2782,7594,26871.0,29882.0
2783,7123,26877.0,29884.0
2784,6410,26883.0,29888.0
2785,8051,26873.0,29888.0
2786,6528,26875.0,29892.0
2787,7012,26876.0,29897.0
2788,10570,26873.0,29894.0
2789,3907,26882.0,29896.0
2790,-7557,26888.0,29897.0
2791,-2736,26881.0,29905.0
2792,-4502,26880.0,29910.0
2793,-1982,26883.0,29908.0
2794,-3505,26890.0,29912.0
2795,-6063,26895.0,29911.0
2796,-1742,26885.0,29911.0
2797,-4064,26888.0,29919.0
2798,-1647,26888.0,29921.0
2799,-2214,26893.0,29918.0
2800,1739,26894.0,29924.0
2801,-2223,26893.0,29932.0
2802,-83,26892.0,29933.0
2803,1098,26890.0,29936.0
2804,496,26896.0,29939.0
2805,390,26900.0,29937.0
2806,-3138,26901.0,29941.0
2807,-4277,26898.0,29945.0
2808,-4123,26896.0,29950.0
2809,-3868,26898.0,29952.0
2810,-5706,26904.0,29955.0
2811,-8613,26906.0,29968.0
2812,-3807,26901.0,29967.0
2813,-4100,26903.0,29969.0
2814,165,26905.0,29970.0
2815,-5067,26915.0,29970.0
2816,-851,26910.0,29974.0
2817,-1363,26912.0,29980.0
2818,-3173,26911.0,29981.0
2819,-6871,26909.0,29988.0
2820,-4049,26912.0,29989.0
2821,-9101,26918.0,29993.0
2822,-5200,26920.0,29998.0
2823,-9096,26921.0,30001.0
2824,-9986,26918.0,30008.0
2825,-10957,26924.0,30007.0
2826,-12205,26923.0,30008.0
2827,-12307,26920.0,30015.0
2828,-10978,26926.0,30018.0
2829,-8238,26922.0,30023.0
2830,-11320,26926.0,30023.0
2831,-9309,26932.0,30028.0
2832,-7560,26934.0,30035.0
2833,-4026,26931.0,30036.0
2834,-8465,26927.0,30042.0
2835,-9555,26933.0,30044.0
2836,-11121,26940.0,30046.0
2837,-9725,26939.0,30043.0
2838,3982,26941.0,30041.0
2839,5201,26934.0,30034.0
2840,6907,26931.0,30030.0
2841,6782,26926.0,30013.0
2842,6562,26919.0,29994.0
2843,9975,26910.0,29983.0
2844,5939,26906.0,29963.0
2845,5916,26902.0,29948.0
2846,1967,26901.0,29936.0
2847,6925,26894.0,29929.0
2848,3957,26891.0,29922.0
2849,2545,26891.0,29918.0
2850,3585,26886.0,29913.0
2851,5812,26891.0,29923.0
2852,4126,26890.0,29922.0
2853,7905,26889.0,29917.0
2854,4033,26886.0,29913.0
2855,6246,26882.0,29915.0
2856,4122,26889.0,29914.0
2857,6085,26885.0,29905.0
2858,6682,26885.0,29906.0
2859,6744,26880.0,29903.0
2860,9968,26879.0,29898.0
2861,6764,26878.0,29895.0
2862,10750,26880.0,29896.0
2863,5060,26881.0,29893.0
2864,8980,26876.0,29892.0
2865,3654,26874.0,29889.0
2866,3548,26876.0,29893.0
2867,-2579,26881.0,29892.0
2868,-2031,26875.0,29896.0
2869,-409,26881.0,29894.0
2870,1231,26880.0,29896.0
2871,-3758,26876.0,29896.0
2872,-4560,26876.0,29895.0
2873,-5438,26878.0,29891.0
2874,-6525,26873.0,29892.0
2875,-7111,26872.0,29887.0
2876,-11101,26874.0,29885.0
2877,-5515,26874.0,29888.0
2878,-5640,26869.0,29888.0
2879,-1832,26873.0,29892.0
2880,-6864,26876.0,29888.0
2881,-1761,26873.0,29888.0
2882,-2784,26874.0,29892.0
2883,-767,26877.0,29897.0
2884,-3283,26883.0,29896.0
2885,-2479,26874.0,29901.0
2886,-9306,26878.0,29906.0
2887,-7055,26884.0,29904.0
2888,-6962,26880.0,29903.0
2889,-6722,26879.0,29912.0
2890,-6376,26878.0,29915.0
2891,-8131,26883.0,29912.0
2892,-6223,26886.0,29917.0
2893,-7266,26886.0,29924.0
2894,-8041,26886.0,29921.0
2895,-3569,26883.0,29931.0
2896,-5578,26886.0,29927.0
2897,-4426,26889.0,29925.0
2898,-297,26890.0,29932.0
2899,-1211,26887.0,29936.0
2900,-866,26890.0,29941.0
2901,-2175,26893.0,29941.0
2902,-5015,26895.0,29940.0
2903,-3328,26894.0,29945.0
2904,-4739,26897.0,29953.0
2905,102,26895.0,29949.0
2906,-4014,26897.0,29951.0
2907,-1903,26896.0,29957.0
2908,3030,26900.0,29961.0
2909,1291,26903.0,29961.0
2910,4460,26902.0,29971.0
2911,-906,26901.0,29971.0
2912,2453,26900.0,29968.0
2913,-835,26906.0,29975.0
2914,6191,26912.0,29977.0
2915,6534,26908.0,29984.0
2916,5483,26905.0,29989.0
2917,1928,26912.0,29990.0
2918,5091,26913.0,29992.0
2919,3321,26918.0,29993.0
2920,3641,26915.0,30000.0
2921,1370,26914.0,30005.0
2922,5803,26919.0,30010.0
2923,8107,26918.0,30010.0
2924,4144,26922.0,30012.0
2925,1011,26925.0,30021.0
2926,-228,26923.0,30020.0
2927,3054,26921.0,30029.0
2928,2876,26929.0,30024.0
2929,3596,26926.0,30031.0
2930,696,26933.0,30038.0
2931,2935,26928.0,30040.0
2932,-140,26931.0,30043.0
2933,1120,26930.0,30044.0
2934,-1302,26937.0,30045.0
2935,2123,26935.0,30054.0
2936,1170,26935.0,30054.0
2937,4638,26939.0,30057.0
2938,2316,26937.0,30065.0
2939,4283,26941.0,30066.0
2940,4650,26943.0,30067.0
2941,567,26943.0,30074.0
2942,2594,26941.0,30080.0
2943,1769,26940.0,30086.0
2944,-1012,26943.0,30085.0
2945,-1357,26951.0,30088.0
2946,1988,26949.0,30093.0
2947,432,26948.0,30097.0
2948,1105,26952.0,30104.0
2949,4451,26956.0,30103.0
2950,9441,26950.0,30100.0
2951,10563,26952.0,30097.0
2952,6742,26950.0,30093.0
2953,6451,26938.0,30080.0
2954,5207,26932.0,30061.0
2955,5398,26927.0,30041.0
2956,3807,26929.0,30028.0
2957,3457,26920.0,30010.0
2958,-739,26913.0,30006.0
2959,-3459,26910.0,29989.0
2960,-4190,26907.0,29984.0
2961,-6871,26913.0,29982.0
2962,-4066,26907.0,29979.0
2963,-3629,26903.0,29986.0
2964,-2043,26906.0,29983.0
2965,-1151,26903.0,29984.0
2966,1485,26908.0,29979.0
2967,1600,26909.0,29980.0
2968,3212,26908.0,29980.0
2969,4184,26903.0,29982.0
2970,636,26903.0,29977.0
2971,3548,26899.0,29971.0
2972,739,26903.0,29967.0
2973,-4930,26904.0,29971.0
2974,-4230,26897.0,29969.0
2975,-2825,26894.0,29966.0
2976,-968,26898.0,29962.0
2977,-1678,26900.0,29963.0
2978,-2050,26898.0,29961.0
2979,-2028,26900.0,29962.0
2980,-3771,26897.0,29968.0
2981,-3613,26893.0,29969.0
2982,-5982,26895.0,29966.0
2983,-7257,26901.0,29965.0
2984,-9238,26898.0,29966.0
2985,-7674,26894.0,29959.0
2986,-4478,26895.0,29958.0
2987,-5696,26900.0,29957.0
2988,-7323,26898.0,29954.0
2989,-2413,26894.0,29956.0
2990,-2396,26897.0,29952.0
2991,-2842,26895.0,29955.0
2992,-3560,26891.0,29964.0
2993,-5456,26891.0,29959.0
2994,567,26898.0,29964.0
2995,-118,26893.0,29961.0
2996,-449,26893.0,29965.0
2997,-4675,26894.0,29968.0
2998,-2720,26897.0,29968.0
2999,-3780,26899.0,29968.0
3000,1614,26898.0,29968.0
3001,2426,26895.0,29972.0
3002,643,26900.0,29975.0
3003,1074,26905.0,29976.0
3004,761,26904.0,29979.0
3005,2898,26899.0,29977.0
3006,2568,26898.0,29987.0
3007,-2527,26902.0,29986.0
3008,-556,26904.0,29989.0
3009,266,26904.0,29987.0
3010,-1602,26907.0,29992.0
3011,3026,26903.0,29993.0
3012,4503,26901.0,29991.0
3013,2051,26909.0,30005.0
3014,7543,26911.0,30004.0
3015,7841,26906.0,30010.0
3016,4147,26911.0,30002.0
3017,4644,26914.0,30008.0
3018,5607,26917.0,30017.0
3019,4090,26910.0,30011.0
3020,3256,26913.0,30019.0
3021,2071,26911.0,30019.0
3022,1832,26915.0,30020.0
3023,4413,26915.0,30026.0
3024,4651,26919.0,30028.0
3025,3721,26919.0,30034.0
3026,3517,26915.0,30033.0
3027,2482,26923.0,30037.0
3028,-550,26925.0,30037.0
3029,3160,26920.0,30045.0
3030,-6000,26924.0,30045.0
3031,-2583,26926.0,30050.0
3032,-8122,26925.0,30057.0
3033,-10361,26928.0,30056.0
3034,-7379,26928.0,30055.0
3035,-4715,26929.0,30059.0
3036,-5467,26931.0,30066.0
3037,-3439,26926.0,30068.0
3038,-3443,26936.0,30070.0
3039,1230,26934.0,30075.0
3040,2304,26930.0,30074.0
3041,-89,26931.0,30075.0
3042,2278,26936.0,30078.0
3043,2658,26937.0,30084.0
3044,1194,26941.0,30092.0
3045,2719,26941.0,30087.0
3046,-1971,26940.0,30089.0
3047,-291,26938.0,30091.0
3048,2982,26938.0,30100.0
3049,1514,26946.0,30101.0
3050,-204,26946.0,30106.0
3051,5245,26945.0,30109.0
3052,8507,26946.0,30107.0
3053,3216,26950.0,30116.0
3054,6005,26952.0,30117.0
3055,6165,26951.0,30123.0
3056,9225,26952.0,30127.0
3057,5846,26954.0,30129.0
3058,6161,26956.0,30127.0
3059,6342,26951.0,30129.0
3060,4811,26948.0,30119.0
3061,5474,26944.0,30106.0
3062,9958,26937.0,30097.0
3063,9262,26934.0,30078.0
3064,6286,26931.0,30056.0
3065,3070,26923.0,30049.0
3066,6630,26916.0,30033.0
3067,3509,26911.0,30017.0
3068,4544,26912.0,30011.0
3069,7858,26904.0,30005.0
3070,5639,26907.0,30000.0
3071,6738,26904.0,29995.0
3072,7012,26906.0,29997.0
3073,10874,26907.0,30000.0
3074,6387,26903.0,30000.0
3075,7036,26900.0,30000.0
3076,7677,26904.0,29998.0
3077,10121,26906.0,29996.0
3078,-691,26902.0,29993.0
3079,195,26903.0,29993.0
3080,1880,26896.0,29995.0
3081,1390,26895.0,29983.0
3082,1040,26898.0,29984.0
3083,-631,26902.0,29979.0
3084,3573,26898.0,29981.0
3085,673,26897.0,29976.0
3086,-718,26890.0,29978.0
3087,-2237,26898.0,29980.0
3088,-5567,26897.0,29983.0
3089,-3231,26895.0,29984.0
3090,-5151,26894.0,29980.0
3091,-3625,26892.0,29974.0
3092,-3683,26894.0,29974.0
3093,-2576,26894.0,29972.0
3094,-364,26889.0,29971.0
3095,-4155,26888.0,29968.0
3096,-109,26886.0,29963.0
3097,2540,26895.0,29963.0
3098,1777,26888.0,29966.0
3099,-880,26887.0,29958.0
3100,2985,26887.0,29961.0
3101,2647,26891.0,29960.0
3102,-970,26883.0,29964.0
3103,-1549,26882.0,29971.0
3104,-3835,26887.0,29970.0
3105,-6549,26886.0,29971.0
3106,-6676,26888.0,29968.0
3107,-2440,26894.0,29972.0
3108,-4309,26891.0,29973.0
3109,-3954,26884.0,29981.0
3110,-514,26888.0,29975.0
3111,2907,26892.0,29980.0
3112,-3208,26896.0,29979.0
3113,2343,26887.0,29987.0
3114,2913,26893.0,29987.0
3115,3834,26894.0,29990.0
3116,3857,26901.0,29993.0
3117,3596,26899.0,29994.0
3118,7394,26898.0,29995.0
3119,2708,26897.0,30000.0
3120,1826,26896.0,29999.0
3121,603,26904.0,30002.0
3122,831,26900.0,30003.0
3123,557,26897.0,30008.0
3124,-1208,26900.0,30000.0
3125,659,26901.0,30006.0
3126,6136,26900.0,30014.0
3127,9380,26900.0,30015.0
3128,6391,26907.0,30018.0
3129,4742,26905.0,30016.0
3130,1058,26910.0,30024.0
3131,-3134,26905.0,30014.0
3132,2186,26909.0,30023.0
3133,1743,26906.0,30024.0
3134,-2337,26907.0,30024.0
3135,-818,26913.0,30033.0
3136,1650,26912.0,30030.0
3137,3494,26909.0,30039.0
3138,1701,26910.0,30039.0
3139,3064,26909.0,30040.0
3140,5810,26914.0,30045.0
3141,2603,26917.0,30048.0
3142,4260,26915.0,30048.0
3143,3210,26915.0,30049.0
3144,5299,26921.0,30054.0
3145,5535,26919.0,30051.0
3146,5731,26919.0,30056.0
3147,4248,26921.0,30061.0
3148,2453,26920.0,30062.0
3149,2810,26918.0,30070.0
3150,6614,26927.0,30070.0
3151,5583,26925.0,30074.0
3152,1321,26926.0,30075.0
3153,3972,26922.0,30074.0
3154,4334,26929.0,30086.0
3155,3729,26932.0,30090.0
3156,3370,26933.0,30088.0
3157,7601,26930.0,30092.0
3158,5095,26936.0,30098.0
3159,4528,26933.0,30095.0
3160,3008,26933.0,30103.0
3161,10055,26935.0,30103.0
3162,7589,26936.0,30100.0
3163,5278,26937.0,30105.0
3164,6322,26937.0,30107.0
3165,3480,26934.0,30100.0
3166,7469,26932.0,30090.0
3167,1489,26925.0,30072.0
3168,4424,26921.0,30057.0
3169,4549,26916.0,30042.0
